,text,tokens,actual,predicted
1887,kao rezultat konflikata unutar jedne kulturne sredine ili mišljenja . Dekonstrucijska djela u svom obliku prikazuju više mišljenja i značenja u jednom trenutku koja su često u uzajamnom konfliktu i suprotnosti . Pri usporedbi dekonstrukcijskog i tradicionalnog djela mogu se,kao rezultat konflikata unutar jedne kulturne sredine ili mišljenja Dekonstrucijska djela u svom obliku prikazuju više mišljenja i značenja u jednom trenutku koja su često u uzajamnom konfliktu i suprotnosti Pri usporedbi dekonstrukcijskog i tradicionalnog djela mogu se kao aor ore rez ezu zul ult lta tat atk tko kon onf nfl fli lik ika kat ata tau aun unu nut uta tar arj rje jed edn dne nek eku kul ult ltu tur urn rne nes esr sre red edi din ine nei eil ili lim imi miš išl šlj lje jen enj nja jaD aDe Dek eko kon ons nst str tru ruc uci cij ijs jsk ska kad adj dje jel ela lau aus usv svo vom omo mob obl bli lik iku kup upr pri rik ika kaz azu zuj uju juv uvi viš iše šem emi miš išl šlj lje jen enj nja jai aiz izn zna nač ače čen enj nja jau auj uje jed edn dno nom omt mtr tre ren enu nut utk tku kuk uko koj oja jas asu suč uče čes est sto tou ouu uuz uza zaj aja jam amn mno nom omk mko kon onf nfl fli lik ikt ktu tui uis isu sup upr pro rot otn tno nos ost sti tiP iPr Pri riu ius usp spo por ore red edb dbi bid ide dek eko kon ons nst str tru ruk ukc kci cij ijs jsk sko kog ogi git itr tra rad adi dic ici cio ion ona nal aln lno nog ogd gdj dje jel ela lam amo mog ogu gus use ,hr,sh
1888,Nizam-ı Cedid (,Nizamı Cedid Niz iza zam amı mıC ıCe Ced edi did ,en,sh
1889,Code : 2000,Code C o d e Cod ode de  e   ,eo,ca
1890,", santan ,",santan san ant nta tan ,id,it
1891,· Swamp ·,· · Swamp S w a m p · · · S  Sw Swa wam amp mp  p · ,vi,sv
1892,. ورفض «الحملة,ورفض و ر ف ض «الحملة « ا ل ح م ل ة  ور ورف رفض فض  ض «  «ا «ال الح لحم حمل ملة ,ar,ur
1893,• Кантон Кобани,• • Кантон К а н т о н Кобани К о б а н и • К  Ка Кан ант нто тон он  н К  Ко Коб оба бан ани ,sr,bg
1894,: 2007PNAS..10414092P .,PNASP PNA NAS ASP ,sh,it
1895,destroyed Armenian architecture,destroyed d e s t r o y e d Armenian A r m e n i a n architecture a r c h i t e c t u r e des est str tro roy oye yed ed  d A  Ar Arm rme men eni nia ian an  n a  ar arc rch chi hit ite tec ect ctu tur ure ,hy,ru
1896,za Aachen ·,za Aachen · zaA aAa Aac ach che hen en· ,hr,it
1897,effodendis et discernendis,effodendis et discernendis eff ffo fod ode den end ndi dis ise set etd tdi dis isc sce cer ern rne nen end ndi dis ,la,de
1898,. Ten roku,Ten T e n roku r o k u  Te Ten en  n r  ro rok oku ,cs,sk
1899,islandese e norvegese,islandese e norvegese isl sla lan and nde des ese see een eno nor orv rve veg ege ges ese ,it,de
1900,| Maastricht |,Maastricht Maa aas ast str tri ric ich cht ,vo,de
1901,500111584,,be,en
1902,. Les islamistes,Les islamistes Les esi sis isl sla lam ami mis ist ste tes ,fr,es
1903,· Paying the,· · Paying P a y i n g the t h e · P  Pa Pay ayi yin ing ng  g t  th the ,hu,vi
1904,] · Rep.,· Rep ·Re Rep ,it,fr
1905,"Estado , delimitando",Estado E s t a d o delimitando d e l i m i t a n d o Est sta tad ado do  o     d  de del eli lim imi mit ita tan and ndo ,eu,eo
1906,Priskribo [ redakti,Priskribo P r i s k r i b o redakti r e d a k t i Pri ris isk skr kri rib ibo bo  o     r  re red eda dak akt kti ,eo,sv
1907,Lotus · Villa Springland · Villa Victoria ( Grasse ),Lotus · Villa Springland · Villa Victoria Grasse Lot otu tus us· s·V ·Vi Vil ill lla laS aSp Spr pri rin ing ngl gla lan and nd· d·V ·Vi Vil ill lla laV aVi Vic ict cto tor ori ria iaG aGr Gra ras ass sse ,fr,sl
1908,light curves '' . Astronomical Journal 139 ( 3 ),light l i g h t curves c u r v e s Astronomical A s t r o n o m i c a l Journal J o u r n a l lig igh ght ht  t c  cu cur urv rve ves es  s         A  As Ast str tro ron ono nom omi mic ica cal al  l J  Jo Jou our urn rna nal al  l           ,th,el
1909,označi međustupnjeve .,označi međustupnjeve ozn zna nač ači čim ime međ eđu đus ust stu tup upn pnj nje jev eve ,sh,hr
1910,"katere verodostojnost je sicer dvomljiva , [ 1 ] je",katere verodostojnost je sicer dvomljiva je kat ate ter ere rev eve ver ero rod odo dos ost sto toj ojn jno nos ost stj tje jes esi sic ice cer erd rdv dvo vom oml mlj lji jiv iva vaj aje ,sl,hr
1911,: Arzobispado de,Arzobispado A r z o b i s p a d o de d e  Ar Arz rzo zob obi bis isp spa pad ado do  o d  de ,ca,eo
1912,"recorrido , quedando",recorrido quedando rec eco cor orr rri rid ido doq oqu que ued eda dan and ndo ,es,pt
1913,) · Java · Syria · Palestin ( Ain Jalut,· Java · Syria · Palestin Ain Jalut ·Ja Jav ava va· a·S ·Sy Syr yri ria ia· a·P ·Pa Pal ale les est sti tin inA nAi Ain inJ nJa Jal alu lut ,ms,sl
1914,makan yang kering,makan yang kering mak aka kan any nya yan ang ngk gke ker eri rin ing ,ms,id
1915,Hy Lạp : Θάλασσα του Μαρμαρά hay Προποντίδα ) (,Hy H y Lạp L ạ p Θάλασσα Θ ά λ α σ σ α του τ ο υ Μαρμαρά Μ α ρ μ α ρ ά hay h a y Προποντίδα Π ρ ο π ο ν τ ί δ α Hy  y L  Lạ Lạp ạp  p     Θ  Θά Θάλ άλα λασ ασσ σσα σα  α τ  το του ου  υ Μ  Μα Μαρ αρμ ρμα μαρ αρά ρά  ά h  ha hay ay  y Π  Πρ Προ ροπ οπο πον οντ ντί τίδ ίδα δα  α   ,vi,el
1916,"Tel Aviv ,",Tel T e l Aviv A v i v Tel el  l A  Av Avi viv iv  ,tr,sv
1917,v Tartúsu .,v v Tartúsu T a r t ú s u v T  Ta Tar art rtú tús úsu su  ,cs,sk
1918,i løpet av,i løpet av ilø løp øpe pet eta tav ,nn,no
1919,"of water ; on the right , a man sits astride a horse and hurls a rock , representing water 's destructive power . Built between 1893 and 1895 , the design follows drawings of the sculptor Adolf von Hildebrand",of o f water w a t e r on o n the t h e right r i g h t a a man m a n sits s i t s astride a s t r i d e a a horse h o r s e and a n d hurls h u r l s a a rock r o c k representing r e p r e s e n t i n g water w a t e r s s destructive d e s t r u c t i v e power p o w e r Built B u i l t between b e t w e e n and a n d the t h e design d e s i g n follows f o l l o w s drawings d r a w i n g s of o f the t h e sculptor s c u l p t o r Adolf A d o l f von v o n Hildebrand H i l d e b r a n d of  f w  wa wat ate ter er  r     o  on on  n t  th the he  e r  ri rig igh ght ht  t     a  a  a m  ma man an  n s  si sit its ts  s a  as ast str tri rid ide de  e a  a  a h  ho hor ors rse se  e a  an and nd  d h  hu hur url rls ls  s a  a  a r  ro roc ock ck  k     r  re rep epr pre res ese sen ent nti tin ing ng  g w  wa wat ate ter er  r s  s  s d  de des est str tru ruc uct cti tiv ive ve  e p  po pow owe wer er  r     B  Bu Bui uil ilt lt  t b  be bet etw twe wee een en  n     a  an and nd  d         t  th the he  e d  de des esi sig ign gn  n f  fo fol oll llo low ows ws  s d  dr dra raw awi win ing ngs gs  s o  of of  f t  th the he  e s  sc scu cul ulp lpt pto tor or  r A  Ad Ado dol olf lf  f v  vo von on  n H  Hi Hil ild lde deb ebr bra ran and ,bg,tr
1920,. 3 manté,manté m a n t é   m  ma man ant nté ,ca,hu
1921,"Film Pršut ,",Film Pršut Fil ilm lmP mPr Prš ršu šut ,sl,it
1922,Sir Isaac Newton,Sir Isaac Newton Sir irI rIs Isa saa aac acN cNe New ewt wto ton ,no,en
1923,18 ] .,,uk,en
1924,3 ] .,,he,en
1925,ministro Paul Reynaud,ministro Paul Reynaud min ini nis ist str tro roP oPa Pau aul ulR lRe Rey eyn yna nau aud ,es,de
1926,• Grenado •,• • Grenado G r e n a d o • • • G  Gr Gre ren ena nad ado do  o • ,eo,eu
1927,. Modellen var,Modellen M o d e l l e n var v a r  Mo Mod ode del ell lle len en  n v  va var ,sv,da
1928,борба за господство,борба б о р б а за з а господство г о с п о д с т в о бор орб рба ба  а з  за за  а г  го гос осп спо под одс дст ств тво ,bg,ru
1929,. ( S.F . 's Leaders Recall Jones the Politician,SF S F s s Leaders L e a d e r s Recall R e c a l l Jones J o n e s the t h e Politician P o l i t i c i a n   S  SF SF  F     s  s  s L  Le Lea ead ade der ers rs  s R  Re Rec eca cal all ll  l J  Jo Jon one nes es  s t  th the he  e P  Po Pol oli lit iti tic ici cia ian ,ru,ca
1930,1984 Riçard Meyer • 1985 Hans Hollayn • 1986 Qotfrid,Riçard R i ç a r d Meyer M e y e r • • Hans H a n s Hollayn H o l l a y n • • Qotfrid Q o t f r i d  Ri Riç iça çar ard rd  d M  Me Mey eye yer er  r •  •  •     H  Ha Han ans ns  s H  Ho Hol oll lla lay ayn yn  n •  •  •     Q  Qo Qot otf tfr fri rid ,az,da
1931,", som har",som har som omh mha har ,nn,no
1932,& sa=X &,saX s a X  sa saX aX  ,el,az
1933,sakslased Franz Bopp,sakslased s a k s l a s e d Franz F r a n z Bopp B o p p sak aks ksl sla las ase sed ed  d F  Fr Fra ran anz nz  z B  Bo Bop opp ,et,sv
1934,"History , Oxford",History H i s t o r y Oxford O x f o r d His ist sto tor ory ry  y     O  Ox Oxf xfo for ord ,bg,sv
1935,Alfonso Ruiz Moragas,Alfonso Ruiz Moragas Alf lfo fon ons nso soR oRu Rui uiz izM zMo Mor ora rag aga gas ,es,sh
1936,", Сьюзи Шарп",Сьюзи С ь ю з и Шарп Ш а р п  Сь Сью ьюз юзи зи  и Ш  Ша Шар арп ,ru,ce
1937,’jono’ ) .,’jono’ ’ j o n o ’ ’jo jon ono no’ o’  ’   ,fi,eo
1938,subaction=-1 & issue=2006,subaction s u b a c t i o n issue i s s u e sub uba bac act cti tio ion on  n     i  is iss ssu sue ,ro,vi
1939,Švicarskom i Italijom,Švicarskom i Italijom Švi vic ica car ars rsk sko kom omi miI iIt Ita tal ali lij ijo jom ,sh,hr
1940,zebras-da-montanha-de-hartmann ( Equus,zebrasdamontanhadehartmann Equus zeb ebr bra ras asd sda dam amo mon ont nta tan anh nha had ade deh eha har art rtm tma man ann nnE nEq Equ quu uus ,pt,no
1941,på topp 5-listen,på topp listen påt åto top opp ppl pli lis ist ste ten ,no,nn
1942,"test , a",test t e s t a a tes est st  t     a ,hu,ro
1943,і Людовік XVI,і і Людовік Л ю д о в і к XVI X V I і Л  Лю Люд юдо дов ові вік ік  к X  XV XVI ,be,uk
1944,"76 . ISBN 1-4051-4691-5 . Meyers , Jeffrey ( 1999",ISBN Meyers Jeffrey ISB SBN BNM NMe Mey eye yer ers rsJ sJe Jef eff ffr fre rey ,ms,es
1945,", SHP )",SHP SHP ,de,en
1946,frangi - Djiboutin frangi - Eco - Egyptin punta -,frangi f r a n g i Djiboutin D j i b o u t i n frangi f r a n g i Eco E c o Egyptin E g y p t i n punta p u n t a fra ran ang ngi gi  i     D  Dj Dji jib ibo bou out uti tin in  n f  fr fra ran ang ngi gi  i     E  Ec Eco co  o     E  Eg Egy gyp ypt pti tin in  n p  pu pun unt nta ta  ,fi,da
1947,Friedrich Wilhelm Murnau,Friedrich Wilhelm Murnau Fri rie ied edr dri ric ich chW hWi Wil ilh lhe hel elm lmM mMu Mur urn rna nau ,gl,de
1948,"Srbijom , ostavili",Srbijom ostavili Srb rbi bij ijo jom omo mos ost sta tav avi vil ili ,hr,sl
1949,- entre les,entre les ent ntr tre rel ele les ,fr,es
1950,Island ) свою,Island I s l a n d свою с в о ю Isl sla lan and nd  d     с  св сво вою ,ru,uk
1951,", os violinos e a voz por extenso , e",os violinos e a voz por extenso e osv svi vio iol oli lin ino nos ose sea eav avo voz ozp zpo por ore rex ext xte ten ens nso soe ,pt,gl
1952,Sugbo .,Sugbo Sug ugb gbo ,war,ceb
1953,. [ 132,,uk,en
1954,"1793 , men",men m e n   m  me men ,da,sv
1955,| 1962–1966 |,– –  –  ,fi,de
1956,"one noun ,",one noun one nen eno nou oun ,en,it
1957,SSR Ali Sovetinin,SSR S S R Ali A l i Sovetinin S o v e t i n i n SSR SR  R A  Al Ali li  i S  So Sov ove vet eti tin ini nin ,az,uz
1958,41 ] Аутономне,Аутономне А у т о н о м н е   А  Ау Аут уто тон оно ном омн мне ,sr,ru
1959,enkyklios paideia —,enkyklios e n k y k l i o s paideia p a i d e i a — — enk nky kyk ykl kli lio ios os  s p  pa pai aid ide dei eia ia  a — ,ka,lt
1960,Белгарад · Бранск,Белгарад Б е л г а р а д · · Бранск Б р а н с к Бел елг лга гар ара рад ад  д ·  ·  · Б  Бр Бра ран анс нск ,be,bg
1961,"Van Goga ,",Van Goga Van anG nGo Gog oga ,sh,no
1962,· 1982 ·,· · · · ·     · ,tr,no
1963,en 155 kilogram,en e n kilogram k i l o g r a m en  n     k  ki kil ilo log ogr gra ram ,nl,eo
1964,Gwatemala • Gwinea • Gwinea Bissau • Haiti • Honduras,Gwatemala G w a t e m a l a • • Gwinea G w i n e a • • Gwinea G w i n e a Bissau B i s s a u • • Haiti H a i t i • • Honduras H o n d u r a s Gwa wat ate tem ema mal ala la  a •  •  • G  Gw Gwi win ine nea ea  a •  •  • G  Gw Gwi win ine nea ea  a B  Bi Bis iss ssa sau au  u •  •  • H  Ha Hai ait iti ti  i •  •  • H  Ho Hon ond ndu dur ura ras ,pl,eu
1965,. businessfinancenews.com .,businessfinancenewscom b u s i n e s s f i n a n c e n e w s c o m  bu bus usi sin ine nes ess ssf sfi fin ina nan anc nce cen ene new ews wsc sco com om  ,da,sv
1966,حکام بالا تک,حکام ح ک ا م بالا ب ا ل ا تک ت ک حکا کام ام  م ب  با بال الا لا  ا ت  تک ,ur,fa
1967,"šou , ypač",šou š o u ypač y p a č šou ou  u     y  yp ypa pač ,lt,cs
1968,"F. Revyen ,",F F Revyen R e v y e n F R  Re Rev evy vye yen en  ,da,tr
1969,Zhejiang Geely Holding,Zhejiang Z h e j i a n g Geely G e e l y Holding H o l d i n g Zhe hej eji jia ian ang ng  g G  Ge Gee eel ely ly  y H  Ho Hol old ldi din ing ,sv,hu
1970,površinu od 700.000,površinu od pov ovr vrš rši šin inu nuo uod ,hr,sh
1971,↑ Голубович В.,↑ ↑ Голубович Г о л у б о в и ч В В ↑ Г  Го Гол олу луб убо бов ови вич ич  ч В ,lt,uk
1972,organ for overvåkning,organ for overvåkning org rga gan anf nfo for oro rov ove ver erv rvå våk åkn kni nin ing ,no,nn
1973,"blir toppsjef i Redd Barna i april 2016 , etter",blir toppsjef i Redd Barna i april etter bli lir irt rto top opp pps psj sje jef efi fiR iRe Red edd ddB dBa Bar arn rna nai aia iap apr pri ril ile let ett tte ter ,no,nn
1974,", Bradley C. ; Mysiw , W. Jerry ; Morgan",Bradley B r a d l e y C C Mysiw M y s i w W W Jerry J e r r y Morgan M o r g a n  Br Bra rad adl dle ley ey  y C  C  C     M  My Mys ysi siw iw  w     W  W  W J  Je Jer err rry ry  y     M  Mo Mor org rga gan ,uk,cs
1975,"pedologije , geologije",pedologije geologije ped edo dol olo log ogi gij ije jeg ege geo eol olo log ogi gij ije ,sl,sh
1976,& task=view &,taskview t a s k v i e w  ta tas ask skv kvi vie iew ew  ,tr,lt
1977,godina kada su počela testiranja pogonskih raketa koje će kasnije,godina kada su počela testiranja pogonskih raketa koje će kasnije god odi din ina nak aka kad ada das asu sup upo poč oče čel ela lat ate tes est sti tir ira ran anj nja jap apo pog ogo gon ons nsk ski kih ihr hra rak ake ket eta tak ako koj oje jeć eće ćek eka kas asn sni nij ije ,hr,sh
1978,"John Maynard Keynes , Thomas Malthus , Alfred Marshall ,",John J o h n Maynard M a y n a r d Keynes K e y n e s Thomas T h o m a s Malthus M a l t h u s Alfred A l f r e d Marshall M a r s h a l l Joh ohn hn  n M  Ma May ayn yna nar ard rd  d K  Ke Key eyn yne nes es  s     T  Th Tho hom oma mas as  s M  Ma Mal alt lth thu hus us  s     A  Al Alf lfr fre red ed  d M  Ma Mar ars rsh sha hal all ll  ,vi,sv
1979,"middelalderen , også Ptolemaios , begrenset seg til å lage",middelalderen også Ptolemaios begrenset seg til å lage mid idd dde del ela lal ald lde der ere ren eno nog ogs gså såP åPt Pto tol ole lem ema mai aio ios osb sbe beg egr gre ren ens nse set ets tse seg egt gti til ilå lål åla lag age ,no,nn
1980,Tucumanu ( Congreso,Tucumanu Congreso Tuc ucu cum uma man anu nuC uCo Con ong ngr gre res eso ,sl,pt
1981,( Groznyj ),Groznyj G r o z n y j  Gr Gro roz ozn zny nyj yj  ,cs,pl
1982,strši izvan građevine,strši izvan građevine str trš rši šii iiz izv zva van ang ngr gra rađ ađe đev evi vin ine ,hr,sh
1983,: 10.1111/j.1365-2036.2005.02566.x .,jx j x  jx jx  ,fa,ru
1984,nucl . basalisu,nucl basalisu nuc ucl clb lba bas asa sal ali lis isu ,hr,id
1985,"Diogo Dias ,",Diogo Dias Dio iog ogo goD oDi Dia ias ,gl,it
1986,"мушкарци 49,7 %",мушкарци м у ш к а р ц и муш ушк шка кар арц рци ци  и   ,sr,bg
1987,ly ) ·,ly · ly· ,nn,no
1988,22ONB % 22 % 29 & frbg= & tab=default_tab &,ONB O N B frbg f r b g tabdefaulttab t a b d e f a u l t t a b ONB NB  B                     f  fr frb rbg bg  g     t  ta tab abd bde def efa fau aul ult ltt tta tab ab  ,da,sv
1989,أ ء ب پ ت ث ج چ ح خ,أ أ ء ء ب ب پ پ ت ت ث ث ج ج چ چ ح ح خ خ أ ء  ء  ء ب  ب  ب پ  پ  پ ت  ت  ت ث  ث  ث ج  ج  ج چ  چ  چ ح  ح  ح خ ,uz,ar
1990,de trois octaves,de trois octaves det etr tro roi ois iso soc oct cta tav ave ves ,fr,es
1991,"Immer dominieren ,",Immer dominieren Imm mme mer erd rdo dom omi min ini nie ier ere ren ,pt,de
1992,Ilan Ramon .,Ilan Ramon Ila lan anR nRa Ram amo mon ,no,war
1993,• Glaukon • Karnead • Kebes • Kleant • Kleobul • Klitomah • Krantor • Krates ( Antigenov sin ) • Krates ( Askondin sin ) • Kriton • Ksenofan • Ksenofont • Ksenokrat • Lakid • Leukip • Likon,• Glaukon • Karnead • Kebes • Kleant • Kleobul • Klitomah • Krantor • Krates Antigenov sin • Krates Askondin sin • Kriton • Ksenofan • Ksenofont • Ksenokrat • Lakid • Leukip • Likon •Gl Gla lau auk uko kon on• n•K •Ka Kar arn rne nea ead ad• d•K •Ke Keb ebe bes es• s•K •Kl Kle lea ean ant nt• t•K •Kl Kle leo eob obu bul ul• l•K •Kl Kli lit ito tom oma mah ah• h•K •Kr Kra ran ant nto tor or• r•K •Kr Kra rat ate tes esA sAn Ant nti tig ige gen eno nov ovs vsi sin in• n•K •Kr Kra rat ate tes esA sAs Ask sko kon ond ndi din ins nsi sin in• n•K •Kr Kri rit ito ton on• n•K •Ks Kse sen eno nof ofa fan an• n•K •Ks Kse sen eno nof ofo fon ont nt• t•K •Ks Kse sen eno nok okr kra rat at• t•L •La Lak aki kid id• d•L •Le Leu euk uki kip ip• p•L •Li Lik iko kon ,hr,sh
